ID,Width,Height,Name
57,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0901.JPG
58,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0902.JPG
59,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0903.JPG
60,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0904.JPG
61,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0905.JPG
62,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0906.JPG
63,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0907.JPG
64,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0908.JPG
65,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0909.JPG
66,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0910.JPG
67,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0911.JPG
68,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0912.JPG
69,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0913.JPG
70,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0914.JPG
71,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0915.JPG
72,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0916.JPG
73,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0917.JPG
74,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0995.JPG
75,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0996.JPG
76,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0997.JPG
77,2560,1704,/data/home/cwk/workplace/Reconstruction/large_scene/dense/images/IX-02-81060_0025_0998.JPG
